,date,store,TMAX,PRCP,holiday_uk,item,qty
567,2019-04-26,74,1,0,0,526
568,2019-04-27,74,1,0,0,526
569,2019-04-28,74,1,0,0,526
570,2019-03-30,74,1,0,0,528
571,2019-03-31,74,1,0,0,528
572,2019-04-01,74,1,0,0,528
573,2019-04-02,74,1,0,0,528
574,2019-04-03,74,1,0,0,528
575,2019-04-04,74,1,0,0,528
576,2019-04-05,74,1,0,0,528
577,2019-04-06,74,1,0,0,528
578,2019-04-07,74,1,0,0,528
579,2019-04-08,74,1,0,0,528
580,2019-04-09,74,1,0,0,528
581,2019-04-10,74,1,0,0,528
582,2019-04-11,74,1,0,0,528
583,2019-04-12,74,1,0,0,528
584,2019-04-13,74,1,0,0,528
585,2019-04-14,74,1,0,0,528
586,2019-04-15,74,1,0,0,528
587,2019-04-16,74,1,0,0,528
588,2019-04-17,74,1,0,0,528
589,2019-04-18,74,1,0,0,528
590,2019-04-19,74,1,0,3,528
591,2019-04-20,74,1,0,0,528
592,2019-04-21,74,1,0,0,528
593,2019-04-22,74,1,0,4,528
594,2019-04-23,74,1,0,0,528
595,2019-04-24,74,1,0,0,528
596,2019-04-25,74,1,0,0,528
597,2019-04-26,74,1,0,0,528
598,2019-04-27,74,1,0,0,528
599,2019-04-28,74,1,0,0,528
600,2019-03-30,74,1,0,0,589
601,2019-03-31,74,1,0,0,589
602,2019-04-01,74,1,0,0,589
603,2019-04-02,74,1,0,0,589
604,2019-04-03,74,1,0,0,589
605,2019-04-04,74,1,0,0,589
606,2019-04-05,74,1,0,0,589
607,2019-04-06,74,1,0,0,589
608,2019-04-07,74,1,0,0,589
609,2019-04-08,74,1,0,0,589
610,2019-04-09,74,1,0,0,589
611,2019-04-10,74,1,0,0,589
612,2019-04-11,74,1,0,0,589
613,2019-04-12,74,1,0,0,589
614,2019-04-13,74,1,0,0,589
615,2019-04-14,74,1,0,0,589
616,2019-04-15,74,1,0,0,589
617,2019-04-16,74,1,0,0,589
618,2019-04-17,74,1,0,0,589
619,2019-04-18,74,1,0,0,589
620,2019-04-19,74,1,0,3,589
621,2019-04-20,74,1,0,0,589
622,2019-04-21,74,1,0,0,589
623,2019-04-22,74,1,0,4,589
624,2019-04-23,74,1,0,0,589
625,2019-04-24,74,1,0,0,589
626,2019-04-25,74,1,0,0,589
627,2019-04-26,74,1,0,0,589
628,2019-04-27,74,1,0,0,589
629,2019-04-28,74,1,0,0,589
630,2019-03-30,74,1,0,0,596
631,2019-03-31,74,1,0,0,596
632,2019-04-01,74,1,0,0,596
633,2019-04-02,74,1,0,0,596
634,2019-04-03,74,1,0,0,596
635,2019-04-04,74,1,0,0,596
636,2019-04-05,74,1,0,0,596
637,2019-04-06,74,1,0,0,596
638,2019-04-07,74,1,0,0,596
639,2019-04-08,74,1,0,0,596
640,2019-04-09,74,1,0,0,596
641,2019-04-10,74,1,0,0,596
642,2019-04-11,74,1,0,0,596
643,2019-04-12,74,1,0,0,596
644,2019-04-13,74,1,0,0,596
645,2019-04-14,74,1,0,0,596
646,2019-04-15,74,1,0,0,596
647,2019-04-16,74,1,0,0,596
648,2019-04-17,74,1,0,0,596
649,2019-04-18,74,1,0,0,596
650,2019-04-19,74,1,0,3,596
651,2019-04-20,74,1,0,0,596
652,2019-04-21,74,1,0,0,596
653,2019-04-22,74,1,0,4,596
654,2019-04-23,74,1,0,0,596
655,2019-04-24,74,1,0,0,596
656,2019-04-25,74,1,0,0,596
657,2019-04-26,74,1,0,0,596
658,2019-04-27,74,1,0,0,596
659,2019-04-28,74,1,0,0,596
660,2019-03-30,73,1,0,0,179
661,2019-03-31,73,1,0,0,179
662,2019-04-01,73,1,0,0,179
663,2019-04-02,73,1,0,0,179
664,2019-04-03,73,1,0,0,179
665,2019-04-04,73,1,0,0,179
666,2019-04-05,73,1,0,0,179
667,2019-04-06,73,1,0,0,179
668,2019-04-07,73,1,0,0,179
669,2019-04-08,73,1,0,0,179
670,2019-04-09,73,1,0,0,179
671,2019-04-10,73,1,0,0,179
672,2019-04-11,73,1,0,0,179
673,2019-04-12,73,1,0,0,179
674,2019-04-13,73,1,0,0,179
675,2019-04-14,73,1,0,0,179
676,2019-04-15,73,1,0,0,179
677,2019-04-16,73,1,0,0,179
678,2019-04-17,73,1,0,0,179
679,2019-04-18,73,1,0,0,179
680,2019-04-19,73,1,0,3,179
681,2019-04-20,73,1,0,0,179
682,2019-04-21,73,1,0,0,179
683,2019-04-22,73,1,0,4,179
684,2019-04-23,73,1,0,0,179
685,2019-04-24,73,1,0,0,179
686,2019-04-25,73,1,0,0,179
687,2019-04-26,73,1,0,0,179
688,2019-04-27,73,1,0,0,179
689,2019-04-28,73,1,0,0,179
690,2019-03-30,73,1,0,0,186
691,2019-03-31,73,1,0,0,186
692,2019-04-01,73,1,0,0,186
693,2019-04-02,73,1,0,0,186
694,2019-04-03,73,1,0,0,186
695,2019-04-04,73,1,0,0,186
696,2019-04-05,73,1,0,0,186
697,2019-04-06,73,1,0,0,186
698,2019-04-07,73,1,0,0,186
699,2019-04-08,73,1,0,0,186
700,2019-04-09,73,1,0,0,186
701,2019-04-10,73,1,0,0,186
702,2019-04-11,73,1,0,0,186
703,2019-04-12,73,1,0,0,186
704,2019-04-13,73,1,0,0,186
705,2019-04-14,73,1,0,0,186
706,2019-04-15,73,1,0,0,186
707,2019-04-16,73,1,0,0,186
708,2019-04-17,73,1,0,0,186
709,2019-04-18,73,1,0,0,186
710,2019-04-19,73,1,0,3,186
711,2019-04-20,73,1,0,0,186
712,2019-04-21,73,1,0,0,186
713,2019-04-22,73,1,0,4,186
714,2019-04-23,73,1,0,0,186
715,2019-04-24,73,1,0,0,186
716,2019-04-25,73,1,0,0,186
717,2019-04-26,73,1,0,0,186
718,2019-04-27,73,1,0,0,186
719,2019-04-28,73,1,0,0,186
720,2019-03-30,73,1,0,0,309
721,2019-03-31,73,1,0,0,309
722,2019-04-01,73,1,0,0,309
723,2019-04-02,73,1,0,0,309
724,2019-04-03,73,1,0,0,309
725,2019-04-04,73,1,0,0,309
726,2019-04-05,73,1,0,0,309
727,2019-04-06,73,1,0,0,309
